date,aaxj,dfe,eem,efa,efg,efv,eido,epi,epp,ewg,ewj,ewp,ewu,eww,ewx,ewz,ezu,fxi,iefa,ilf,iwd,iwf,iwm,iwn,iwo,iwp,iws,iyr,jnk,schc,spy,tlt,vbk,vt,xlb,xle,xlf,xli,xlk,xlp,xlu,xlv,xly
2017-03-30,63.25,58.85,39.67,62.38,69.53,50.39,25.91,24.11,45.0,28.63,51.98,30.35,32.54,51.63,45.45,37.42,37.5,38.8,58.02,31.84,115.27,28.465,137.26,117.95,161.2,51.91,83.03,78.12,110.8801,31.32,236.29,120.36,140.35,65.38,26.21,35.07,23.93,65.33,26.705,54.74,25.555,74.57,43.97
2017-03-31,62.94,59.06,39.39,62.29,69.49,50.3,25.79,24.13,44.69,28.75,51.5,30.41,32.55,51.17,45.38,37.46,37.6,38.49,57.95,31.71,114.94,28.45,137.48,118.16,161.66,51.88,82.99,78.49,110.7901,31.33,235.74,120.71,140.67,65.22,26.205,34.95,23.73,65.06,26.655,54.58,25.655,74.36,43.975
2017-04-03,63.4,59.19,39.61,62.2,69.56,50.07,26.14,24.39,44.71,28.71,51.76,30.15,32.35,51.64,45.67,37.9,37.5,38.72,57.89,31.98,114.64,28.3925,136.03,116.89,159.9,51.595,82.66,78.56,110.2501,31.33,235.33,121.67,139.54,65.16,26.105,34.89,23.68,64.92,26.63,54.49,25.65,74.42,43.8
2017-04-04,63.31,59.24,39.63,62.18,69.63,50.09,26.46,24.31,44.6,28.73,51.58,30.2,32.4,51.67,45.9,38.24,37.57,38.82,57.87,32.32,114.83,28.3825,135.87,116.89,159.46,51.31,82.77,78.49,110.2801,31.3,235.48,121.01,139.44,65.2,26.2,35.145,23.65,65.09,26.65,54.65,25.73,74.38,43.73
2017-04-05,63.28,59.23,39.51,61.85,69.36,49.78,26.16,24.29,44.63,28.52,51.22,30.16,32.3,51.67,45.89,37.41,37.28,38.9,57.6,31.95,114.36,28.295,134.33,115.51,157.68,51.1,82.33,78.51,110.1301,31.27,234.78,121.38,138.19,64.95,26.18,35.035,23.47,64.88,26.54,54.55,25.875,74.15,43.625
2017-04-06,63.22,59.43,39.44,61.86,69.3,49.86,26.25,24.58,44.57,28.51,50.96,30.52,32.31,51.47,45.78,36.78,37.47,38.72,57.62,31.57,114.82,28.3625,135.58,116.69,158.93,51.39,82.94,79.05,110.2801,31.27,235.44,121.2,139.38,65.05,26.32,35.315,23.62,65.06,26.545,54.55,25.81,74.28,43.76
2017-04-07,63.14,59.4,39.37,61.82,69.26,49.69,26.24,24.56,44.39,28.43,51.07,30.44,32.3,52.07,45.8,37.0,37.39,38.74,57.57,31.78,114.61,28.3475,135.52,116.56,159.01,51.385,82.81,79.14,110.2801,31.27,235.2,120.71,139.25,64.97,26.295,35.18,23.52,65.13,26.53,54.7,25.7,74.41,43.63
2017-04-10,62.86,59.5,39.21,61.75,69.24,49.66,26.13,24.4,44.55,28.33,50.95,30.1,32.36,52.08,45.65,37.1,37.2,38.51,57.51,31.92,114.71,28.385,135.82,116.77,159.4,51.44,83.08,79.69,110.4901,31.34,235.34,121.27,139.51,65.0,26.3,35.445,23.46,65.29,26.48,54.86,25.745,74.27,43.79
2017-04-11,62.59,59.78,39.12,62.04,69.59,49.94,26.09,24.53,44.69,28.34,51.21,30.16,32.74,51.9,45.54,37.0,37.275,38.32,57.83,31.78,114.72,28.3475,136.9,117.87,160.43,51.535,83.22,80.13,110.2801,31.42,235.06,122.42,140.29,65.06,26.23,35.45,23.39,65.38,26.38,54.88,25.735,74.17,43.755
2017-04-12,62.86,59.99,39.31,61.99,69.69,49.81,26.29,24.4,44.64,28.4,51.04,29.99,32.64,51.39,45.57,36.92,37.25,38.36,57.74,31.53,114.15,28.235,135.04,116.17,158.57,51.19,82.58,79.95,110.3701,31.46,234.03,123.09,139.06,64.91,25.905,35.3,23.2,64.48,26.29,55.09,25.925,74.17,43.58
2017-04-13,62.79,59.74,39.14,61.59,69.38,49.34,26.01,24.34,44.5,28.15,50.61,29.79,32.42,51.19,45.43,36.09,36.97,38.26,57.4,31.03,113.11,28.12,133.72,114.63,157.41,50.905,81.84,79.79,110.1001,31.36,232.51,123.47,137.95,64.5,25.655,34.655,22.9,64.02,26.185,54.84,25.84,73.98,43.275
2017-04-17,63.11,60.14,39.55,61.97,69.79,49.73,25.97,24.54,44.75,28.28,51.15,30.0,32.67,51.79,45.6,37.55,37.2,38.46,57.77,31.96,114.1,28.35,135.29,115.99,159.15,51.355,82.69,80.79,110.4601,31.59,234.57,123.09,139.54,65.05,25.84,34.73,23.3,64.72,26.425,55.23,25.955,74.25,43.72
2017-04-18,62.36,60.13,39.05,61.69,69.51,49.4,25.9,24.18,44.16,28.25,50.99,29.94,32.54,51.55,45.28,37.28,37.0,37.8,57.5,31.65,113.69,28.3025,135.32,116.08,159.29,51.305,82.48,80.98,110.4301,31.51,233.87,124.7,139.52,64.7,25.81,34.405,23.08,64.51,26.42,55.48,26.015,73.44,43.725
2017-04-19,62.07,60.11,38.81,61.44,69.24,49.27,25.62,24.18,43.75,28.15,50.96,30.13,32.29,50.93,45.07,36.46,37.01,37.58,57.34,31.09,113.32,28.3275,135.79,116.27,160.27,51.55,82.33,80.85,110.3701,31.44,233.44,124.02,140.08,64.57,25.845,33.9,23.01,64.57,26.4,55.27,25.835,73.66,43.765
2017-04-20,62.81,60.46,39.29,61.93,69.69,49.74,25.9,24.4,44.29,28.34,51.27,30.34,32.4,51.47,45.39,36.33,37.38,38.08,57.8,31.19,114.19,28.5575,137.52,117.74,162.18,52.045,83.0,80.9,110.7001,31.61,235.34,123.54,141.34,65.11,26.13,34.065,23.4,65.35,26.64,55.16,25.735,74.12,44.225
2017-04-21,62.89,60.27,39.29,61.97,69.59,49.84,26.23,24.28,44.24,28.34,51.46,30.39,32.37,51.37,45.36,36.16,37.39,37.96,57.82,31.07,113.62,28.515,137.21,117.59,161.57,51.9,82.79,80.58,110.6101,31.58,234.59,123.54,140.98,65.01,26.1,33.895,23.16,65.41,26.585,55.0,25.865,73.68,44.125
2017-04-24,63.41,62.01,39.85,63.54,71.15,51.29,26.54,24.7,44.65,29.66,51.82,31.96,33.0,52.23,45.76,37.22,39.315,38.17,59.24,31.68,114.89,28.81,138.92,119.12,163.65,52.51,83.55,79.88,111.1201,32.05,237.17,122.93,142.23,66.03,26.4,34.095,23.68,66.34,26.9,55.5,26.0,74.41,44.41
2017-04-25,64.16,62.95,40.2,63.99,71.57,51.66,26.53,24.96,44.81,29.9,52.01,32.28,33.15,52.04,46.115,37.21,39.6,38.68,59.63,31.67,115.61,28.975,140.27,120.22,165.29,52.74,84.02,80.11,111.3601,32.23,238.55,121.45,143.16,66.43,26.825,34.385,23.89,66.66,27.04,55.72,25.965,74.73,44.76
2017-04-26,64.17,62.83,40.05,63.81,71.41,51.56,26.6,24.88,44.67,29.73,52.07,32.0,33.1,50.99,45.98,36.86,39.34,38.7,59.49,31.23,115.55,28.9875,140.99,121.11,165.93,52.87,83.92,79.58,111.2401,32.19,238.4,122.12,143.4,66.39,26.82,34.27,23.87,66.67,27.01,55.27,25.885,75.14,44.97
2017-04-27,64.24,63.12,40.0,63.87,71.7,51.48,26.5,24.82,44.72,29.67,52.11,31.85,33.21,51.44,45.95,36.7,39.285,38.54,59.62,31.13,115.27,29.085,140.95,120.51,166.54,52.965,83.84,79.67,111.3901,32.28,238.6,122.08,143.94,66.42,26.76,33.895,23.76,66.65,27.12,55.2,25.975,75.3,45.21
2017-04-28,64.21,63.19,40.06,63.8,71.57,51.39,26.33,24.84,44.82,29.68,51.86,31.92,33.1,51.76,46.17,37.17,39.24,38.53,59.52,31.38,114.72,29.0825,139.06,118.6,164.71,52.66,83.12,78.93,111.4201,32.31,238.08,122.35,142.58,66.28,26.535,33.92,23.53,66.34,27.19,55.18,25.85,75.5,45.03
2017-05-01,64.42,63.47,40.29,64.06,71.76,51.63,26.37,24.86,45.21,29.87,52.06,32.06,33.13,52.07,46.39,37.47,39.49,38.6,59.79,31.59,114.79,29.19,139.86,119.17,165.81,52.755,83.2,79.41,110.8801,32.45,238.68,121.08,143.34,66.42,26.55,33.825,23.68,66.14,27.395,54.97,25.695,75.67,45.09
2017-05-02,64.84,64.18,40.58,64.39,72.25,51.85,26.52,25.05,45.22,29.97,52.22,32.38,33.37,52.35,46.66,38.31,39.78,38.47,60.13,32.0,114.62,29.2575,139.15,118.44,165.02,52.825,83.16,79.21,111.0601,32.62,238.77,121.7,143.1,66.68,26.595,33.655,23.65,66.46,27.455,54.6,25.725,75.88,45.14
2017-05-03,64.61,63.69,40.31,64.26,72.11,51.78,26.32,24.87,44.6,29.91,52.35,32.4,33.14,51.59,46.31,37.88,39.66,38.29,59.93,31.61,114.69,29.155,138.29,117.94,163.93,52.63,82.79,78.26,111.1501,32.46,238.48,121.78,142.3,66.45,26.335,33.75,23.84,66.51,27.405,54.65,25.635,75.51,44.875
2017-05-04,64.15,64.36,39.86,64.87,72.82,52.25,26.4,24.88,44.43,30.42,52.48,33.22,33.28,50.82,46.01,36.9,40.55,37.75,60.5,30.97,114.47,29.2275,138.1,117.55,163.8,52.81,82.44,77.92,110.4901,32.5,238.76,121.18,142.02,66.6,26.365,33.13,23.88,66.58,27.385,55.07,25.725,76.01,44.805
2017-05-05,64.27,64.87,40.19,65.59,73.44,52.85,26.75,24.83,44.51,30.88,52.77,33.93,33.71,51.53,46.24,37.59,41.2,37.77,61.13,31.49,115.08,29.335,138.99,118.22,165.02,53.145,83.14,78.67,110.7901,32.83,239.7,121.29,143.42,67.08,26.74,33.655,23.84,66.92,27.485,55.22,25.865,75.97,45.085
2017-05-08,64.53,64.24,40.18,65.1,73.01,52.39,26.71,24.74,44.27,30.44,52.79,33.27,33.57,51.01,45.93,37.11,40.54,37.65,60.69,31.13,114.94,29.3275,138.41,117.96,163.88,52.96,82.96,78.22,110.9101,32.74,239.66,120.63,142.56,66.84,26.525,33.895,23.82,66.74,27.605,55.2,25.855,75.5,45.17
2017-05-09,65.31,64.49,40.69,64.94,72.98,52.13,26.84,24.86,44.14,30.36,52.62,32.89,33.75,51.44,45.98,37.8,40.38,38.3,60.57,31.47,114.61,29.3775,138.35,117.62,164.39,53.065,82.76,77.8,110.8201,32.75,239.44,120.62,142.73,66.89,26.325,33.615,23.73,66.83,27.64,55.0,25.665,75.59,45.43
2017-05-10,65.54,64.59,40.96,65.04,73.1,52.21,26.63,25.13,44.47,30.33,52.38,32.93,33.96,52.03,46.33,38.58,40.41,38.68,60.65,32.03,114.95,29.3925,139.21,118.21,165.59,53.445,83.19,78.22,111.2401,32.85,239.87,120.48,143.63,67.01,26.41,34.06,23.81,66.69,27.745,55.04,25.705,75.37,45.275
2017-05-11,65.77,64.43,41.05,64.88,72.96,52.08,26.67,25.11,44.48,30.26,52.24,32.49,33.91,52.02,46.31,38.96,40.25,38.65,60.52,32.22,114.59,29.3475,138.24,117.29,164.69,53.255,82.73,77.8,111.2401,32.78,239.38,120.48,143.03,66.91,26.37,33.99,23.66,66.67,27.71,55.12,25.74,75.41,45.005
2017-05-12,65.94,64.52,41.22,65.24,73.45,52.28,26.69,25.2,44.38,30.54,52.37,32.72,34.07,52.08,46.26,39.74,40.63,39.06,60.79,32.72,114.21,29.335,137.51,116.46,164.05,53.07,82.36,77.59,111.2701,32.81,238.98,121.39,142.75,66.87,26.305,33.875,23.56,66.3,27.78,54.96,25.865,75.28,44.94
2017-05-15,66.43,64.82,41.64,65.57,73.7,52.63,26.87,25.33,44.65,30.74,52.52,33.02,34.26,52.72,46.67,40.15,40.915,39.57,61.07,33.1,114.95,29.465,138.58,117.32,165.32,53.485,82.94,77.87,111.5401,32.97,240.3,121.06,143.85,67.32,26.535,34.14,23.74,66.61,27.935,55.14,25.975,75.77,44.95
2017-05-16,66.37,65.37,41.68,65.99,74.2,52.88,26.52,25.46,44.72,31.02,52.56,33.37,34.59,52.54,46.79,40.44,41.31,39.48,61.46,33.21,114.8,29.4625,138.63,117.32,165.62,53.435,82.73,77.43,111.6601,33.08,240.08,121.51,143.82,67.45,26.54,33.97,23.81,66.54,28.065,55.09,25.785,75.48,44.795
2017-05-17,65.42,64.33,40.97,65.24,73.58,52.24,25.84,25.07,43.87,30.58,52.48,32.64,34.37,51.53,46.13,39.14,40.66,38.92,60.79,32.36,112.89,28.9175,134.89,114.21,161.01,52.485,81.41,77.84,111.1201,32.69,235.82,123.28,140.71,66.41,25.98,33.635,23.06,65.21,27.3,55.01,25.85,74.49,44.07
2017-05-18,65.5,64.17,40.29,65.35,73.73,52.29,25.99,24.75,43.93,30.63,52.62,32.52,34.48,50.73,45.42,32.75,40.65,39.04,60.88,28.96,113.05,29.075,135.38,114.53,161.57,52.73,81.5,78.05,111.2701,32.63,236.77,123.42,141.47,66.45,25.995,33.625,23.15,65.3,27.46,55.05,25.94,74.82,44.325
2017-05-19,66.42,65.24,41.15,66.11,74.52,52.92,27.39,24.89,44.27,30.96,53.05,33.3,34.83,52.01,46.25,34.96,41.22,39.44,61.58,30.44,113.91,29.255,136.03,115.1,162.2,53.185,82.26,78.51,111.5401,33.12,238.31,123.71,142.27,67.12,26.22,34.04,23.35,66.16,27.62,55.35,26.04,75.03,44.625
2017-05-22,66.62,65.65,41.19,66.19,74.74,52.92,27.21,24.73,44.52,31.02,53.02,33.12,34.84,51.85,46.09,33.99,41.29,39.63,61.71,30.02,114.41,29.4425,136.95,115.9,163.51,53.61,82.68,78.74,111.8401,33.26,239.52,123.37,143.39,67.39,26.25,33.965,23.41,66.67,27.84,55.66,26.265,75.23,44.85
2017-05-23,66.29,65.72,41.23,66.2,74.66,52.96,27.0,24.29,44.51,30.98,53.09,33.45,34.73,52.1,45.91,34.8,41.28,39.58,61.73,30.35,114.8,29.45,137.4,116.59,163.58,53.43,82.86,78.92,111.8701,33.2429,240.05,122.54,143.48,67.38,26.27,34.045,23.59,66.81,27.89,55.72,26.335,75.48,44.68
2017-05-24,66.48,66.08,41.39,66.24,74.78,52.97,26.8,24.35,44.65,31.01,53.01,33.49,34.77,53.1,46.04,35.18,41.4,39.59,61.77,30.72,114.84,29.5675,137.49,116.36,164.17,53.615,83.01,79.45,112.0501,33.34,240.61,123.23,143.98,67.51,26.445,33.865,23.58,66.89,28.005,55.94,26.485,75.67,44.84
2017-05-25,67.1,66.02,41.59,66.24,74.84,52.87,26.91,24.54,44.63,30.96,53.15,33.56,34.74,52.64,46.23,34.95,41.36,40.24,61.78,30.45,115.02,29.795,137.58,116.29,164.54,53.915,83.13,79.62,111.9301,33.32,241.76,123.27,144.21,67.74,26.415,33.25,23.62,67.33,28.205,56.29,26.7,76.03,45.235
2017-05-26,67.22,65.84,41.74,66.05,74.76,52.65,26.79,24.87,44.42,30.79,53.18,33.29,34.48,53.06,46.27,35.5,41.21,40.23,61.59,30.85,114.99,29.805,137.54,116.22,164.42,53.92,83.09,79.13,111.9901,33.27,241.71,123.48,144.11,67.67,26.465,33.305,23.61,67.41,28.19,56.5,26.7,75.89,45.37
2017-05-30,67.05,65.9,41.52,65.98,74.76,52.52,26.76,24.93,44.32,30.82,53.29,33.21,34.54,52.05,46.12,35.54,41.06,40.35,61.54,30.68,114.66,29.8125,136.46,115.25,163.3,53.83,82.82,78.82,112.2001,33.25,241.5,124.09,143.12,67.6,26.46,32.86,23.45,67.39,28.31,56.48,26.785,75.78,45.405
2017-05-31,66.76,65.83,41.2,66.06,75.02,52.49,26.56,24.92,44.23,31.02,53.29,33.37,34.61,51.62,46.05,35.17,41.18,40.14,61.62,30.31,114.53,29.835,136.32,114.97,163.33,53.91,82.86,78.84,112.1701,33.21,241.44,124.4,143.08,67.57,26.54,32.72,23.25,67.52,28.265,56.64,26.92,76.08,45.525
2017-06-01,67.38,66.45,41.55,66.49,75.59,52.83,26.9,25.14,44.38,31.15,53.77,33.43,34.85,52.12,46.32,34.89,41.5,40.5,62.1,30.26,115.58,30.0675,138.95,117.13,166.61,54.615,83.82,79.16,111.7801,33.5,243.36,124.15,145.46,68.07,26.86,32.925,23.54,67.94,28.335,57.1,27.11,76.92,45.955
2017-06-02,67.78,66.8,41.76,67.22,76.45,53.31,27.14,25.21,44.82,31.69,54.9,33.69,34.8,52.0,46.62,34.93,41.95,40.52,62.76,30.31,115.54,30.275,139.85,117.52,168.06,54.78,83.78,79.94,111.8401,33.76,244.17,125.62,146.41,68.48,26.925,32.545,23.45,68.21,28.595,57.27,27.14,77.42,46.12
2017-06-05,67.69,66.39,41.71,66.85,76.15,52.94,27.16,25.2,44.72,31.52,54.69,33.54,34.74,53.45,46.62,34.55,41.64,40.29,62.46,30.32,115.38,30.2375,138.98,116.89,166.93,54.675,83.47,79.69,111.7801,33.63,243.99,124.84,145.73,68.33,26.84,32.605,23.49,67.97,28.62,57.33,27.055,77.2,45.995
2017-06-06,67.84,66.08,41.73,66.66,75.84,52.88,26.98,25.16,44.55,31.27,54.73,33.37,34.65,53.24,46.75,34.96,41.42,40.55,62.23,30.57,115.18,30.1275,138.85,116.62,166.99,54.32,83.3,79.29,111.6301,33.59,243.21,125.52,145.49,68.18,26.855,32.99,23.39,67.51,28.565,57.19,26.995,77.01,45.6
2017-06-07,67.77,66.15,41.68,66.68,75.76,52.94,26.96,25.21,44.58,31.29,54.71,33.55,34.67,53.41,46.7,35.04,41.51,40.42,62.29,30.6,115.16,30.205,138.98,116.83,167.06,54.39,83.27,79.62,111.3901,33.63,243.66,124.92,145.47,68.18,26.89,32.525,23.57,67.43,28.655,57.17,27.085,77.22,45.68
2017-06-08,68.41,65.96,41.93,66.56,75.43,52.97,26.98,25.22,44.77,31.2,54.58,33.78,34.54,53.34,46.95,34.89,41.44,40.6,62.16,30.56,115.42,30.1775,140.88,118.71,168.98,54.475,83.51,79.49,111.4501,33.58,243.78,124.59,146.37,68.16,26.97,32.43,23.84,67.65,28.72,56.74,26.86,77.0,45.385
2017-06-09,67.85,65.51,41.61,66.31,75.12,52.76,26.66,25.03,44.73,31.28,54.09,33.64,34.19,53.36,46.63,34.24,41.415,40.24,61.86,30.34,116.37,29.88,141.61,120.35,168.25,54.15,84.0,80.0,111.3901,33.37,243.41,124.4,145.76,68.04,27.315,33.21,24.29,67.91,28.01,56.67,26.835,77.52,45.185
2017-06-12,67.37,64.91,41.39,66.06,74.7,52.7,26.83,24.96,44.59,31.12,54.26,33.38,34.03,53.59,46.55,33.85,41.095,39.88,61.65,30.13,116.63,29.7875,141.38,120.28,167.84,54.15,84.16,80.53,111.6901,33.26,243.36,124.36,145.59,67.94,27.21,33.445,24.34,68.16,27.845,56.66,26.785,77.42,45.16
2017-06-13,67.82,65.74,41.59,66.57,75.34,53.05,27.02,25.06,45.29,31.33,54.56,33.6,34.23,53.72,46.72,33.96,41.44,40.11,62.16,30.28,117.0,30.0025,142.1,120.74,168.93,54.575,84.73,80.7,111.8401,33.61,244.55,124.38,146.72,68.38,27.55,33.695,24.47,68.44,28.045,56.75,26.85,77.58,45.44
2017-06-14,67.74,65.87,41.58,66.52,75.38,52.93,27.33,25.19,45.47,31.45,54.53,33.42,34.14,54.17,46.7,34.32,41.405,39.93,62.14,30.5,116.77,30.0,141.26,119.9,168.2,54.505,84.39,80.96,111.7801,33.6,244.24,126.3,146.11,68.21,27.26,33.085,24.51,68.37,27.91,57.11,26.995,77.95,45.415
2017-06-15,67.1,64.65,41.15,65.83,74.72,52.37,27.36,24.92,45.16,30.93,54.0,32.91,33.86,53.78,46.39,33.96,40.82,39.47,61.47,30.19,116.58,29.92,140.54,119.36,167.23,54.42,84.18,81.24,111.5101,33.1515,243.77,126.1,145.3,67.79,27.02,32.835,24.41,68.78,27.785,56.98,27.15,77.87,45.225
2017-06-16,67.18,65.59,41.22,66.39,75.4,52.75,27.05,25.02,45.22,31.23,54.22,33.33,34.23,54.46,46.34,34.14,41.25,39.58,62.01,30.3,116.8,29.875,140.19,118.95,166.88,54.265,84.28,81.19,111.2101,33.45,242.64,126.35,145.32,68.09,27.01,33.15,24.29,68.68,27.625,55.95,27.055,77.69,45.075
2017-06-19,67.92,65.63,41.63,66.66,75.73,52.91,27.12,25.12,45.5,31.45,54.39,33.44,34.29,54.19,46.49,34.31,41.51,40.14,62.21,30.33,117.41,30.1975,141.23,119.31,168.89,54.82,84.65,81.33,111.6301,33.52,244.66,126.17,147.02,68.52,27.225,32.94,24.54,69.1,28.035,56.22,26.965,78.5,45.42
2017-06-20,67.23,64.91,40.98,65.07,74.24,51.22,26.91,24.97,44.08,30.56,54.06,32.61,33.0,52.83,46.01,32.82,40.4,39.52,60.74,29.3,116.58,30.005,139.8,117.91,167.54,54.325,83.92,81.06,111.3001,33.25,243.01,127.3,145.79,67.92,27.075,32.52,24.33,68.36,27.81,56.0,26.98,78.76,44.85
2017-06-21,67.39,64.8,41.07,64.99,74.28,51.11,27.11,25.03,43.78,30.56,53.98,32.63,32.97,52.61,46.35,32.9,40.45,39.48,60.65,29.26,115.93,30.105,139.45,116.9,168.01,54.375,83.44,80.74,110.6101,33.21,242.95,127.56,145.66,67.92,26.79,31.995,24.13,67.9,27.965,55.84,26.82,79.76,44.92
2017-06-22,67.67,64.77,41.28,64.98,74.23,51.09,27.08,24.91,43.93,30.53,54.09,32.51,32.94,53.11,46.3668,33.1,40.34,39.74,60.69,29.44,115.88,30.12,139.98,117.19,168.93,54.44,83.42,80.9,110.8801,33.3,242.84,127.84,146.05,67.95,26.82,31.975,23.98,67.76,27.975,55.47,26.695,80.59,44.815
2017-06-23,67.82,65.18,41.5,65.14,74.52,51.26,27.24,24.84,44.04,30.54,54.05,32.46,33.04,53.56,46.45,33.04,40.39,39.77,60.81,29.52,115.9,30.1875,140.91,117.77,170.3,54.62,83.69,81.22,111.3001,33.4261,243.13,127.78,147.13,68.07,26.925,32.19,23.89,68.01,28.15,55.49,26.605,80.47,44.76
2017-06-26,68.41,63.93,41.9,65.25,74.65,51.36,27.54,24.9,44.22,30.58,53.9,32.52,33.15,54.24,46.82,34.0,40.535,40.23,60.92,30.18,116.4,30.125,141.08,118.26,170.09,54.635,84.12,81.74,111.4501,33.4,243.29,128.26,147.09,68.28,27.005,32.12,24.02,68.03,28.0,55.71,26.785,80.39,44.92
2017-06-27,67.73,64.11,41.41,65.24,74.55,51.48,27.31,24.47,44.05,30.61,53.77,32.82,33.17,53.61,46.39,33.42,40.61,39.83,60.95,29.79,115.86,29.77,139.84,117.84,167.69,53.985,83.69,80.54,111.1801,33.41,241.33,126.89,145.16,67.92,26.84,32.07,24.14,67.52,27.54,55.23,26.485,79.66,44.565
2017-06-28,67.9,64.64,41.73,65.81,74.86,52.05,27.6,24.6,44.69,30.88,54.01,33.41,33.47,54.36,46.68,33.96,41.03,40.03,61.42,30.24,116.71,30.0775,141.98,119.46,170.58,54.485,84.32,80.65,111.5701,33.66,243.49,126.47,147.08,68.02,27.085,32.245,24.52,68.13,27.885,55.43,26.23,80.08,45.015
2017-06-29,67.16,64.14,41.2,65.16,73.85,51.74,27.14,24.34,44.71,30.38,53.47,32.97,33.31,53.6,46.23,33.82,40.39,39.62,60.86,30.03,116.27,29.6925,141.14,119.31,168.84,53.85,83.89,79.77,111.3601,33.38,241.35,125.41,145.53,67.37,26.76,32.315,24.69,67.55,27.385,54.84,26.02,79.35,44.58
2017-06-30,67.45,64.53,41.39,65.2,73.96,51.7,27.21,24.51,44.48,30.27,53.65,32.84,33.33,53.94,46.67,34.14,40.325,39.71,60.89,30.28,116.43,29.755,140.92,118.87,168.77,54.035,84.09,79.77,111.6001,33.63,241.8,125.12,145.73,67.53,26.905,32.46,24.67,68.11,27.36,54.94,25.98,79.24,44.815
2017-07-03,67.63,64.04,41.63,65.12,73.7,51.8,27.4,24.69,44.23,30.29,53.39,32.98,33.33,53.9,46.72,34.4,40.37,40.12,60.83,30.49,117.3,29.655,142.1,120.5,169.42,54.04,84.75,80.62,111.0301,33.46,242.21,124.46,146.26,67.64,27.14,33.085,25.03,68.53,27.17,54.89,25.86,79.38,44.77
2017-07-05,67.59,64.18,41.55,65.12,73.7,51.87,27.17,24.92,44.37,30.32,53.4,32.93,33.34,53.85,46.85,34.45,40.41,39.96,60.8,30.55,117.09,29.7925,141.59,119.63,169.32,54.14,84.29,79.71,110.8801,33.45,242.77,124.49,146.18,67.64,27.05,32.415,25.07,68.73,27.44,54.85,25.735,79.85,44.66
2017-07-06,66.77,64.12,41.05,64.83,73.18,51.61,26.92,24.81,43.93,30.18,53.01,32.94,33.19,53.47,46.41,33.88,40.31,39.5,60.49,30.2,115.16,29.45,139.14,117.46,166.72,53.41,82.84,78.32,110.6101,33.26,240.55,123.46,144.03,67.07,26.93,32.055,24.88,68.13,27.19,54.54,25.725,78.82,44.205
2017-07-07,66.99,64.28,41.13,64.84,73.23,51.67,26.88,25.02,44.06,30.32,52.98,33.01,33.19,54.14,46.57,34.07,40.43,39.48,60.56,30.42,115.59,29.725,140.49,118.26,168.84,53.96,83.28,78.7,110.4901,33.31,242.11,122.72,145.63,67.37,27.07,32.005,25.05,68.66,27.505,54.51,25.745,79.22,44.6
2017-07-10,67.44,64.21,41.52,65.0,73.45,51.74,26.79,25.38,44.24,30.39,52.84,32.92,33.17,55.25,46.73,34.66,40.56,39.55,60.66,30.97,115.44,29.81,139.88,117.65,168.3,53.99,83.18,78.12,110.7001,33.34,242.37,122.9,145.08,67.52,27.24,32.11,25.02,68.86,27.705,54.13,25.725,79.07,44.695
2017-07-11,68.13,64.18,41.86,65.15,73.54,51.84,26.8,25.38,44.34,30.65,53.2,33.03,33.04,55.11,46.89,35.24,40.78,40.3,60.82,31.3,115.25,29.835,140.29,117.72,169.17,54.025,83.16,78.03,110.6401,33.39,242.19,123.11,145.75,67.58,27.2,32.285,24.8,68.8,27.765,53.98,25.71,78.98,44.605
2017-07-12,69.33,64.47,42.67,65.67,74.31,52.25,27.37,25.74,44.55,30.85,53.57,33.14,33.41,56.02,47.54,36.29,41.04,41.15,61.28,32.02,115.84,30.1225,141.37,118.51,170.68,54.49,83.73,79.01,111.2701,33.6,244.01,123.96,146.92,68.17,27.515,32.375,24.88,69.18,28.125,54.28,25.93,79.52,44.945
2017-07-13,69.53,64.98,42.88,65.86,74.5,52.35,27.12,25.76,45.01,30.89,53.5,33.48,33.6,56.35,47.61,36.55,41.2,41.25,61.49,32.13,116.12,30.1625,141.49,118.8,170.62,54.535,84.02,79.04,111.3601,33.79,244.42,123.18,146.92,68.37,27.485,32.505,25.03,69.13,28.18,54.29,25.84,79.59,44.95
2017-07-14,70.27,65.61,43.42,66.32,75.1,52.59,27.34,25.94,45.58,31.09,53.63,33.6,33.9,57.05,48.03,36.82,41.47,41.89,61.92,32.52,116.48,30.3425,141.73,118.84,171.06,54.77,84.37,79.84,111.5701,34.0744,245.56,123.33,147.52,68.78,27.625,32.7,24.92,69.43,28.43,54.72,25.96,80.13,45.095
2017-07-17,69.85,65.71,43.22,66.19,74.98,52.53,27.15,25.89,45.41,30.94,53.56,33.48,33.79,57.2,47.85,36.78,41.36,41.72,61.81,32.45,116.45,30.3275,142.06,119.29,171.15,54.74,84.62,80.16,111.6301,34.07,245.53,123.67,147.76,68.73,27.68,32.66,24.84,69.39,28.435,54.78,26.08,79.84,45.205
2017-07-18,70.11,65.92,43.35,66.25,75.07,52.55,27.09,25.77,45.56,30.82,53.84,33.4,33.79,57.27,47.93,37.12,41.3,41.66,61.89,32.62,116.25,30.425,141.69,118.87,170.91,54.71,84.37,79.96,111.7801,34.25,245.66,124.75,147.63,68.79,27.565,32.505,24.8,69.23,28.565,54.78,26.155,79.9,45.41
